3L	4279340	4279394	+	4738
3L	4279625	4279680	+	4738
3L	4279982	4280265	+	4738
3L	4279982	4280280	+	4738
3L	4280546	4280611	+	4738
3L	4280775	4280836	+	4738
3L	4281059	4281115	+	4738
3L	4282549	4282609	-	3580
3L	4284284	4284346	+	3574
3L	4284542	4284604	+	3574
3L	4284991	4285052	+	3574
3L	4285117	4285174	+	3574
3L	4285273	4285424	+	3574
3L	4285532	4285598	+	3574
3L	4285770	4285846	+	3574
3L	4285921	4286171	+	3574
3L	4287212	4287283	+	4137
3L	4287389	4287463	+	4137
3L	4287627	4287686	+	4137
3L	4287978	4288033	+	4137
3L	4288702	4288907	+	3772
3L	4288702	4289049	+	3772
3L	4289172	4289245	+	3772
3L	4289881	4289960	+	3772
3L	4291051	4291112	+	3772
3L	4291624	4291686	-	5802
3L	4291817	4291874	-	5802
3L	4292010	4292069	-	5802
3L	4292743	4292830	+	4585
3L	4296292	4298529	-	5396
3L	4298771	4299004	-	5396
3L	4298771	4299343	-	5396
3L	4298771	4307357	-	5396
3L	4299093	4299343	-	5396
3L	4315111	4315172	+	6103
3L	4315421	4315471	+	6103
3L	4316135	4316192	+	6103
3L	4317495	4317551	+	6103
3L	4317805	4317861	+	6103
3L	4318198	4318259	+	6103
3L	4318809	4318914	+	5427
3L	4319123	4319198	+	5427
3L	4319260	4320137	+	5427
3L	4324221	4324283	-	4768
3L	4324448	4324861	-	4768
3L	4324448	4324921	-	4768
3L	4324451	4324861	-	4768
3L	4324451	4324921	-	4768
3L	4324997	4325060	-	4768
3L	4325384	4326983	-	4768
3L	4325411	4326208	-	4768
3L	4325411	4326983	-	4768
3L	4326245	4326983	-	4768
3L	4327171	4327232	-	4768
3L	4327703	4327772	-	4768
3L	4327918	4336268	-	4768
3L	4336320	4338066	-	4768
3L	4338183	4345395	-	4768
3L	4338183	4363026	-	4768
3L	4363128	4363747	-	4768
3L	4363128	4363987	-	4768
3L	4364586	4364678	+	5645
3L	4364746	4364811	+	5645
3L	4365801	4365859	+	5751
3L	4369738	4369825	-	5737
3L	4370085	4370597	-	5737
3L	4371905	4379420	-	5737
3L	4379597	4379930	-	5737
3L	4379597	4380308	-	5737
3L	4381127	4381189	-	3704
3L	4381328	4381385	-	3704
3L	4384628	4390449	+	3688
3L	4384888	4390449	+	3688
3L	4391222	4401899	+	3688
3L	4402157	4402224	+	3688
3L	4402644	4402711	+	3688
3L	4403896	4403950	+	5608
3L	4404198	4404258	+	5608
3L	4405616	4405784	-	5256
3L	4407021	4417819	+	4034
3L	4407385	4417819	+	4034
3L	4414458	4417819	+	4034
3L	4414859	4417819	+	4034
3L	4418495	4418781	+	4034
3L	4418717	4418781	+	4034
3L	4419173	4419428	+	4034
3L	4419263	4419428	+	4034
3L	4419664	4419739	+	4034
3L	4422314	4423768	+	3431
3L	4423867	4424266	+	3431
3L	4424627	4424684	+	3431
3L	4424902	4424964	+	3431
3L	4425183	4425244	+	3431
3L	4425379	4425433	+	3431
3L	4425589	4425649	+	3431
3L	4425892	4425953	+	3431
3L	4429503	4429565	+	5804
3L	4429716	4432385	+	5804
3L	4432523	4433304	+	5804
3L	4433460	4433614	+	5804
3L	4434060	4434489	+	5804
3L	4435090	4435174	+	5804
3L	4436892	4436946	+	5707
3L	4446678	4447176	+	4107
3L	4447588	4447794	+	4107
3L	4447588	4447897	+	4107
3L	4458046	4458109	-	6099
3L	4460183	4460244	-	3584
3L	4461250	4461316	-	5821
3L	4461253	4461316	-	5821
3L	4463366	4463720	-	5879
3L	4466471	4466621	-	4886
3L	4470010	4470070	+	4779
3L	4471768	4471838	+	5678
3L	4473080	4473137	+	4881
3L	4480334	4480412	+	4601
3L	4482847	4482911	+	4441
3L	4487464	4487520	-	4652
3L	4487584	4490643	-	4652
3L	4490743	4490827	-	4652
3L	4497276	4497405	-	4392
3L	4502800	4502890	-	4515
3L	4503465	4503531	-	4515
3L	4503679	4504047	-	4515
3L	4504180	4504403	-	4515
3L	4505309	4505399	-	4515
3L	4505903	4507948	-	4515
3L	4505903	4508060	-	4515
3L	4505903	4508352	-	4515
3L	4511547	4512177	-	5074
3L	4512596	4512657	-	5074
3L	4512852	4512915	-	5074
3L	4515256	4524071	-	5074
3L	4524707	4531345	-	5074
3L	4533321	4535771	+	4433
3L	4533526	4535771	+	4433
3L	4536364	4536889	+	4433
3L	4537743	4537814	+	4433
3L	4538181	4538250	+	4433
3L	4538795	4538866	+	4433
3L	4540032	4540084	-	4937
3L	4540231	4540294	-	4937
3L	4540654	4540712	-	4937
3L	4540848	4540922	-	4937
3L	4541012	4541064	-	4937
3L	4542105	4542642	+	3503
3L	4542249	4542642	+	3503
3L	4542908	4551001	+	3503
3L	4550723	4551001	+	3503
3L	4551941	4552104	+	3503
3L	4554693	4554754	-	5928
3L	4554923	4554972	-	5928
3L	4555111	4555179	-	5928
3L	4556187	4563796	+	4534
3L	4558053	4563796	+	4534
3L	4563897	4564537	+	4534
3L	4563897	4568624	+	4534
3L	4563897	4577916	+	4534
3L	4563897	4578759	+	4534
3L	4564550	4568624	+	4534
3L	4564550	4577916	+	4534
3L	4564550	4578759	+	4534
3L	4568949	4577916	+	4534
3L	4568949	4578759	+	4534
3L	4575759	4577916	+	4534
3L	4575759	4578759	+	4534
3L	4577953	4578759	+	4534
3L	4578870	4579446	+	4534
3L	4579520	4580076	+	4534
3L	4580160	4586579	+	4534
3L	4586784	4588068	+	4534
3L	4588125	4589786	+	4534
3L	4589968	4590031	+	4534
3L	4595256	4595316	-	5653
3L	4595625	4595691	-	5653
3L	4595628	4595691	-	5653
3L	4595946	4596063	-	5653
3L	4596281	4598153	-	5653
3L	4599006	4612858	-	5653
3L	4599006	4625209	-	5653
3L	4599006	4625936	-	5653
3L	4612890	4612988	-	5653
3L	4612890	4625209	-	5653
3L	4625329	4625936	-	5653
3L	4625394	4625762	-	5653
3L	4625394	4625936	-	5653
3L	4626983	4627419	+	4524
3L	4627533	4627610	+	4524
3L	4628857	4628951	+	4524
3L	4630233	4642676	-	4251
3L	4630344	4642676	-	4251
3L	4637755	4642676	-	4251
3L	4637758	4642676	-	4251
3L	4642808	4642937	-	4251
3L	4643245	4643396	-	4251
3L	4643727	4644043	-	4251
3L	4644226	4645559	-	4251
3L	4646181	4646823	-	4251
3L	4647025	4650320	-	4251
3L	4650777	4650936	-	4251
3L	4651185	4655972	-	4251
3L	4656373	4656559	-	4251
3L	4656775	4659479	-	4251
3L	4660013	4660076	-	4251
3L	4660410	4664126	-	4251
3L	4664324	4664422	-	4251
3L	4664954	4670117	-	4251
3L	4670403	4671825	-	4251
3L	4671962	4673172	-	4251
3L	4673393	4674955	-	4251
3L	4675230	4675381	-	4251
3L	4675948	4681217	-	4251
3L	4675948	4686967	-	4251
3L	4693406	4707616	+	4837
3L	4707651	4732871	+	4837
3L	4732923	4751963	+	4837
3L	4752041	4753250	+	4837
3L	4752041	4764521	+	4837
3L	4753371	4753543	-	5845
3L	4753371	4753552	-	5845
3L	4753382	4764521	+	4837
3L	4764624	4764886	+	4837
3L	4767057	4789121	+	4837
3L	4792154	4792216	+	4837
3L	4792613	4793920	+	4837
3L	4794149	4795800	+	4837
3L	4803597	4803659	-	3815
3L	4803920	4803973	-	3815
3L	4804123	4804187	-	3815
3L	4804643	4804700	-	3815
3L	4807833	4807891	-	6119
3L	4811491	4811551	-	6119
3L	4811670	4812056	-	6119
3L	4811670	4812893	-	6119
3L	4812256	4813327	-	6119
3L	4813090	4813327	-	6119
3L	4815437	4815492	-	6119
3L	4816646	4816704	-	6119
3L	4816646	4816986	-	6119
3L	4816732	4816986	-	6119
3L	4821043	4821110	-	6119
3L	4821267	4821427	-	6119
3L	4821267	4821863	-	6119
3L	4821467	4821863	-	6119
3L	4821970	4822022	-	6119
3L	4822627	4822689	-	6119
3L	4823525	4823586	-	6119
3L	4824162	4825327	-	6119
3L	4826043	4826094	+	4332
3L	4827887	4827944	+	4332
3L	4828187	4828242	+	4332
3L	4832178	4832254	-	4603
3L	4833332	4833571	-	4603
3L	4833506	4833571	-	4603
3L	4838448	4838562	-	6123
3L	4838448	4839777	-	6123
3L	4838839	4838923	-	6123
3L	4838839	4839777	-	6123
3L	4852323	4852398	-	5761
3L	4860207	4860270	-	5240
3L	4861680	4861736	+	3863
3L	4861941	4863291	+	3863
3L	4863334	4863408	+	3863
3L	4863679	4863731	+	3863
3L	4863899	4863958	+	3863
3L	4864060	4864119	+	3863
3L	4864268	4865064	+	3863
3L	4865182	4865892	+	3863
3L	4866060	4866122	+	3863
3L	4866415	4866466	+	3863
3L	4866887	4866942	+	3863
3L	4867109	4867168	+	3863
3L	4867384	4868470	+	3863
3L	4868662	4868888	+	3863
3L	4869074	4870143	+	3863
3L	4870262	4870329	+	3863
3L	4870478	4870622	+	3863
3L	4870781	4871094	+	3863
3L	4871162	4872110	+	3863
3L	4873002	4873079	+	3863
3L	4873185	4873247	+	3863
3L	4873419	4873760	+	3863
3L	4873909	4874280	+	3863
3L	4874380	4874447	+	3863
3L	4874563	4875738	+	3863
3L	4875908	4879017	+	3863
3L	4879212	4880003	+	3863
3L	4880207	4881499	+	3863
3L	4881688	4882021	+	3863
3L	4882193	4882413	+	3863
3L	4883620	4883684	+	3863
3L	4883829	4883952	+	3863
3L	4884136	4884678	+	3863
3L	4884885	4884951	+	3863
3L	4885267	4885337	+	3863
3L	4885570	4886852	+	3863
3L	4886979	4887325	+	3863
3L	4888711	4888777	+	3863
3L	4888926	4889138	+	3863
3L	4889350	4889405	+	3863
3L	4889541	4889612	+	3863
3L	4889786	4890462	+	3863
3L	4890631	4891044	+	3863
3L	4891605	4891738	+	3863
3L	4891914	4891995	+	3863
3L	4892169	4892400	+	3863
3L	4892884	4892961	+	3863
3L	4893142	4893197	+	3863
3L	4893358	4893412	+	3863
3L	4893823	4894439	+	3863
3L	4894651	4894967	+	3863
3L	4896919	4896989	+	5623
3L	4899043	4900276	+	4654
3L	4900361	4900414	+	4654
3L	4910863	4912671	+	3997
3L	4912841	4913453	+	3997
3L	4913620	4913694	+	3997
3L	4913957	4917456	+	3997
3L	4917648	4918319	+	3997
3L	4918515	4918595	+	3997
3L	4918690	4918758	+	3997
3L	4918862	4919100	+	3997
3L	4918862	4919516	+	3997
3L	4940107	4952890	-	5933
3L	4953108	4955825	-	5933
3L	4956884	4963116	-	5933
3L	4963191	4975817	-	5933
3L	4963191	4987076	-	5933
3L	4987169	5045391	-	5933
3L	5011745	5011799	-	4235
3L	5045426	5065391	-	5933
3L	5065419	5078296	-	5933
3L	5129567	5129622	+	4275
3L	5131622	5131759	+	6058
3L	5133069	5133127	-	5971
3L	5133940	5134345	+	4923
3L	5136011	5136077	-	5691
3L	5138293	5138348	+	5941
3L	5140778	5140839	-	3636
3L	5141243	5141305	-	3636
3L	5142428	5143072	+	3926
3L	5143263	5143323	+	3926
3L	5143266	5143323	+	3926
3L	5143498	5143562	+	3926
3L	5144022	5144107	+	3926
3L	5145136	5145194	-	4811
3L	5145799	5145872	-	4811
3L	5146363	5146424	+	5768
3L	5146599	5146657	+	5768
3L	5146804	5146857	+	5768
3L	5147062	5147121	+	5768
3L	5147407	5147461	+	5768
3L	5148457	5148514	+	5768
3L	5148672	5148729	+	5768
3L	5149016	5149077	+	5768
3L	5149299	5149352	+	5768
3L	5151124	5151178	-	5110
3L	5151347	5151414	-	5110
3L	5151705	5151769	-	5110
3L	5152077	5152143	-	5110
3L	5153764	5153848	+	3903
3L	5161602	5161767	-	3593
3L	5161602	5162455	-	3593
3L	5161804	5162455	-	3593
3L	5161809	5162455	-	3593
3L	5162611	5162966	-	3593
3L	5162632	5162966	-	3593
3L	5163132	5163344	-	3593
3L	5163150	5163344	-	3593
3L	5163704	5163833	-	3593
3L	5163970	5166934	-	3593
3L	5163976	5166934	-	3593
3L	5163976	5166967	-	3593
3L	5167060	5168243	-	3593
3L	5167060	5168249	-	3593
3L	5168303	5170186	-	3593
3L	5170441	5184214	-	3593
3L	5170441	5200330	-	3593
3L	5170441	5201064	-	3593
3L	5170441	5218949	-	3593
3L	5200367	5218949	-	3593
3L	5219286	5247553	-	3593
3L	5219286	5271339	-	3593
3L	5219286	5276154	-	3593
3L	5234722	5234769	+	5621
3L	5247844	5248194	-	3593
3L	5276364	5277613	-	3593
3L	5345596	5345655	-	3887,4372
3L	5345773	5345836	-	3887,4372
3L	5346501	5347627	-	3887,4372
3L	5347684	5351318	-	4372
3L	5347684	5353678	-	4372
3L	5347684	5354614	-	3887,4372
3L	5347684	5355693	-	4372
3L	5353788	5354614	-	4372
3L	5360412	5360691	+	5820
3L	5360740	5360876	+	5820
3L	5361026	5361492	+	5820
3L	5361626	5361694	+	5820
3L	5361989	5362102	+	5820
3L	5364016	5364083	-	3660
3L	5364210	5364942	-	3660
3L	5365086	5365353	-	3660
3L	5365086	5366128	-	3660
3L	5366736	5366804	+	3964
3L	5367775	5367899	-	3662
3L	5378924	5378985	-	3806
3L	5379089	5379150	-	3806
3L	5379321	5379378	-	3806
3L	5379604	5379660	-	3806
3L	5380654	5380908	-	3806
3L	5381066	5381769	-	3806
3L	5382048	5382305	-	3806
3L	5424276	5429162	+	6009
3L	5429629	5431631	+	6009
3L	5431739	5433021	+	6009
3L	5433227	5433290	+	6009
3L	5433453	5433726	+	6009
3L	5433856	5435587	+	6009
3L	5435679	5436228	+	6009
3L	5436313	5436522	+	6009
3L	5436633	5437712	+	6009
3L	5437776	5439189	+	6009
3L	5439472	5439530	+	6009
3L	5479857	5479995	+	4573
3L	5498560	5498727	-	4273
3L	5503694	5503857	-	4283
3L	5504122	5504973	-	4283
3L	5505094	5505531	-	4283
3L	5505676	5506098	-	4283
3L	5505676	5507392	-	4283
3L	5506289	5507392	-	4283
3L	5507550	5507693	-	4283
3L	5507793	5508357	-	4283
3L	5508478	5509885	-	4283
3L	5510015	5510118	-	4283
3L	5510478	5510795	-	4283
3L	5513852	5515184	-	5893
3L	5515377	5515448	-	5893
3L	5515676	5515744	-	5893
3L	5515867	5515955	-	5893
3L	5516105	5517551	-	5893
3L	5517755	5518504	-	5893
3L	5518720	5528950	-	5893
3L	5534408	5534982	-	5881
3L	5535271	5535436	-	5881
3L	5535543	5535612	-	5881
3L	5539262	5539303	-	5079
3L	5539854	5540175	-	5079
3L	5540249	5540490	-	5079
3L	5540560	5540619	-	5079
3L	5540887	5540951	-	5079
3L	5541015	5541078	-	5079
3L	5541211	5541366	-	5079
3L	5541268	5541333	-	5079
3L	5541373	5542490	-	5079
3L	5541373	5544971	-	5079
3L	5543175	5543236	-	5079
3L	5543466	5543618	-	5079
3L	5543948	5544971	-	5079
3L	5545102	5550783	-	5079
3L	5550912	5551099	-	5079
3L	5550912	5551127	-	5079
3L	5560682	5560745	-	5312
3L	5562872	5563084	-	5558
3L	5563185	5563265	-	5558
3L	5563396	5563492	-	5558
3L	5564267	5564325	+	3634
3L	5565372	5565526	+	5013
3L	5567604	5567731	-	5271
3L	5568997	5569116	-	5271
3L	5569362	5573631	-	5271
3L	5569362	5573640	-	5271
3L	5573830	5574939	-	5271
3L	5573830	5576837	-	5271
3L	5574967	5576837	-	5271
3L	5576942	5577150	-	5271
3L	5584705	5584758	+	5042
3L	5588815	5588880	+	5042
3L	5593198	5593266	-	6053
3L	5594412	5595125	-	6053
3L	5599560	5599620	-	5613
3L	5601934	5601989	-	4352
3L	5602955	5603071	-	4352
3L	5603630	5603687	-	4352
3L	5605407	5605469	+	5980
3L	5605624	5605685	+	5980
3L	5605863	5605922	+	5980
3L	5606175	5606238	+	5980
3L	5606411	5606471	+	5980
3L	5606667	5606722	+	5980
3L	5607466	5607551	-	5270
3L	5607684	5607805	-	5270
3L	5608020	5608086	-	5270
3L	5631482	5644086	+	4689
3L	5636519	5644086	+	4689
3L	5642335	5644086	+	4689
3L	5643716	5644086	+	4689
3L	5644633	5644734	+	4689
3L	5644852	5645265	+	4689
3L	5644852	5645674	+	4689
3L	5645305	5645674	+	4689
3L	5648238	5648302	+	4689
3L	5655047	5656318	+	5237
3L	5656456	5656604	+	5237
3L	5656754	5656822	+	5237
3L	5656974	5657035	+	5237
3L	5658291	5658342	+	5320
3L	5658291	5659428	+	5320
3L	5658548	5659428	+	5320
3L	5659682	5667821	+	5320
3L	5660058	5660113	-	5640
3L	5660440	5660496	-	5640
3L	5660796	5660849	-	5640
3L	5661210	5661266	-	5640
3L	5661739	5661801	-	5640
3L	5661998	5662081	-	5640
3L	5664392	5665176	+	4373,5320
3L	5666037	5667821	+	4373,5320
3L	5667035	5667821	+	5320
3L	5667943	5668005	+	4373,5320
3L	5668142	5668690	+	4373,5320
3L	5668142	5668699	+	4373,5320
3L	5668885	5668963	+	4373,5320
3L	5669083	5672054	+	5320
3L	5669083	5673066	+	4373,5320
3L	5669083	5673093	+	4373,5320
3L	5673266	5673546	+	4373,5320
3L	5673703	5673771	+	4373,5320
3L	5674077	5674374	+	4373,5320
3L	5674722	5674789	+	4373,5320
3L	5675209	5676006	+	4373,5320
3L	5675209	5676276	+	4373,5320
3L	5676064	5676276	+	4373,5320
3L	5676446	5676510	+	4373,5320
3L	5676760	5676818	+	4373,5320
3L	5676949	5703924	+	4373,5320
3L	5679188	5685532	+	5320
3L	5679188	5703924	+	5320
3L	5685577	5703924	+	5320
3L	5691784	5695421	+	5320
3L	5699025	5703924	+	5320
3L	5704071	5704961	+	4373,5320
3L	5705242	5706441	+	4373,5320
3L	5706574	5716096	+	4373,5320
3L	5716280	5717537	+	4373,5320
3L	5717739	5720876	+	4373,5320
3L	5721105	5722381	+	4373,5320
3L	5722569	5726479	+	4373,5320
3L	5726595	5728490	+	4373,5320
3L	5728643	5731439	+	4373,5320
3L	5731637	5734438	+	4373,5320
3L	5731637	5734465	+	4373,5320
3L	5734610	5735725	+	4373,5320
3L	5735921	5735985	+	4373,5320
3L	5736095	5737983	+	4373,5320
3L	5738164	5738225	+	4373,5320
3L	5738364	5738415	+	4373,5320
3L	5738574	5738638	+	4373,5320
3L	5739017	5739105	+	4373,5320
3L	5739335	5739443	+	4373,5320
3L	5739335	5739464	+	5320
3L	5739727	5740103	+	4373,5320
3L	5740208	5746467	+	4373,5320
3L	5751601	5751845	-	4161
3L	5753235	5755553	+	3874
3L	5753235	5756204	+	3874
3L	5754267	5756204	+	3874
3L	5755626	5756204	+	3874
3L	5756434	5756496	+	3874
3L	5757122	5757175	+	3874
3L	5758149	5758206	+	3874
3L	5758595	5758653	+	3874
3L	5759572	5759628	+	3874
3L	5760610	5760674	+	3874
3L	5760802	5760859	+	3874
3L	5760931	5760984	+	3874
3L	5761119	5761173	+	3874
3L	5762525	5762587	-	3480
3L	5762716	5763047	-	3480
3L	5763274	5763554	-	3480
3L	5763777	5764433	-	3480
3L	5764597	5764658	-	3480
3L	5764796	5765086	-	3480
3L	5765185	5765340	-	3480
3L	5766376	5766432	+	4989
3L	5766717	5766775	+	4989
3L	5768134	5768200	-	5612
3L	5769934	5771617	+	4730
3L	5771372	5771617	+	4730
3L	5772376	5772432	+	4730
3L	5774077	5774413	+	4730
3L	5774077	5775188	+	4730
3L	5774847	5775188	+	4730
3L	5775014	5775188	+	4730
3L	5777145	5777203	-	5973
3L	5777900	5777957	-	4595
3L	5778323	5778378	-	4595
3L	5778525	5778586	-	4595
3L	5780134	5780383	+	3899,4489
3L	5780533	5780589	+	3899,4489
3L	5780775	5780836	+	3899,4489
3L	5780998	5781550	+	3899,4489
3L	5781723	5781996	+	3899,4489
3L	5782309	5782624	+	3899
3L	5782309	5782670	+	3899,4489
3L	5782850	5782916	+	3899,4489
3L	5784538	5786437	-	4651
3L	5791644	5791695	-	4830
3L	5792586	5792699	-	4830
3L	5793853	5794055	-	4830
3L	5795144	5795548	-	6116
3L	5796062	5796129	-	6116
3L	5796311	5796427	-	6116
3L	5796375	5796427	-	6116
3L	5800718	5805827	-	4915
3L	5803424	5804219	+	6074
3L	5805414	5805472	+	6074
3L	5805936	5806006	-	4915
3L	5806256	5806314	-	4915
3L	5806406	5806492	-	4915
3L	5806685	5806746	-	4915
3L	5806881	5806944	-	4915
3L	5807077	5807133	-	4915
3L	5807261	5807947	-	4915
3L	5807989	5810289	-	4915
3L	5811321	5811385	+	5418
3L	5811919	5812064	+	5418
3L	5811980	5812064	+	5418
3L	5812654	5812714	-	4472
3L	5812862	5812941	-	4472
3L	5813475	5816650	-	5840
3L	5814867	5816646	-	5840
3L	5816701	5817534	-	5840
3L	5817644	5817897	-	5840
3L	5818026	5818108	-	5840
3L	5818287	5842207	-	5840
3L	5871766	5871821	+	5317
3L	5872334	5872384	+	5317
3L	5873774	5873857	+	5233
3L	5873801	5873857	+	5233
3L	5874370	5874421	+	5233
3L	5896617	5896673	-	3812
3L	5898291	5898358	+	4019
3L	5898552	5898608	+	4019
3L	5899748	5899804	+	3958
3L	5900058	5900114	+	3958
3L	5900609	5900672	+	3958
3L	5901100	5901152	-	3682
3L	5901361	5901416	-	3682
3L	5901561	5901795	-	3682
3L	5902102	5902159	-	3682
3L	5902256	5902334	-	3682
3L	5903093	5903150	-	3575
3L	5903362	5903416	-	3575
3L	5903528	5903584	-	3575
3L	5905387	5905454	-	5452
3L	5905648	5905728	-	5452
3L	5906547	5906598	-	5452
3L	5907880	5908583	+	4382
3L	5908708	5908813	+	4382
3L	5908900	5908971	+	4382
3L	5909131	5909209	+	4382
3L	5909297	5909391	+	4382
3L	5909597	5909663	+	4382
3L	5909597	5916916	+	4382
3L	5917032	5917106	+	4382
3L	5918166	5918359	-	4951
3L	5918603	5918754	-	4951
3L	5918925	5919124	-	4951
3L	5918925	5919562	-	4951
3L	5919320	5919562	-	4951
3L	5920752	5921136	-	4951
3L	5922734	5922806	+	4576
3L	5923293	5923355	+	4576
3L	5924196	5924836	+	4602
3L	5925323	5925400	+	4602
3L	5925625	5926736	+	4602
3L	5925625	5928223	+	4602
3L	5926835	5928223	+	4602
3L	5927067	5928223	+	4602
3L	5927908	5928223	+	4602
3L	5928297	5928536	+	4602
3L	5928641	5928703	+	4602
3L	5929040	5929103	+	4602
3L	5931559	5931617	-	5493
3L	5932318	5932405	-	5493
3L	5932318	5932524	-	5493
3L	5932465	5932524	-	5493
3L	5933992	5934053	-	4503
3L	5934335	5934404	-	4503
3L	5934694	5935184	-	4503
3L	5934694	5937398	-	4503
3L	5937733	5937828	-	4503
3L	5938007	5950292	-	4503
3L	5968594	5968813	-	4604
3L	5968597	5968813	-	4604
3L	5969075	5975644	-	4604
3L	5997654	6018059	+	5191
3L	6010585	6010651	-	4314
3L	6018151	6019069	+	5191
3L	6019858	6020059	+	5191
3L	6020163	6024630	+	5191
3L	6024893	6025008	+	5191
3L	6025338	6025417	+	5191
3L	6034294	6034345	-	3910
3L	6035503	6035558	+	4129
3L	6039453	6039529	+	3900
3L	6051037	6051095	+	4686
3L	6052665	6052726	+	3961
3L	6055420	6055576	+	3450
3L	6055664	6055716	+	3450
3L	6060455	6060512	+	4359
3L	6060689	6060746	+	4359
3L	6061732	6062273	-	5688
3L	6062373	6062433	-	5688
3L	6066890	6069449	+	4982
3L	6069893	6070220	+	4982
3L	6074490	6074547	-	4962
3L	6074973	6075032	-	4962
3L	6075689	6075760	+	4829
3L	6075958	6076022	+	4829
3L	6076145	6076210	+	4829
3L	6077346	6078918	+	6147
3L	6079282	6079341	+	6147
3L	6083354	6087216	+	3455
3L	6083354	6087219	+	3455
3L	6087367	6087423	+	3455
3L	6087607	6087667	+	3455
3L	6087887	6087942	+	3455
3L	6087899	6087954	+	3455
3L	6088078	6088690	+	3455
3L	6088078	6088705	+	3455
3L	6089152	6089209	+	3455
3L	6089465	6089525	+	3455
3L	6089730	6089789	+	3455
3L	6092791	6092849	-	5052
3L	6095018	6095092	+	6109
3L	6095018	6095112	+	6109
3L	6095344	6095409	+	6109
3L	6095488	6095648	+	6109
3L	6095913	6095983	+	6109
3L	6096152	6096205	+	6109
3L	6098472	6100468	+	3927
3L	6100763	6100934	+	3927
3L	6101312	6103624	+	3927
3L	6103793	6112370	+	3927
3L	6112199	6112370	+	3927
3L	6112422	6114293	+	3927
3L	6114354	6115954	+	3927
3L	6116003	6118958	+	3927
3L	6119149	6121493	+	3927
3L	6121703	6121975	+	3927
3L	6124739	6124806	-	5629
3L	6124870	6125072	-	5629
3L	6124870	6125825	-	5629
3L	6125655	6125825	-	5629
3L	6125994	6126353	-	5629
3L	6126498	6128360	-	5629
3L	6128470	6128528	-	5629
3L	6130750	6130810	-	4528
3L	6131606	6131947	-	4777
3L	6133353	6133413	-	4593
3L	6135034	6135094	-	4597
3L	6136579	6136636	-	4958
3L	6137912	6137971	-	4120
3L	6139606	6139715	-	4132
3L	6142188	6142248	-	5647
3L	6142188	6142252	-	5647
3L	6143600	6143690	+	4164
3L	6145039	6145108	+	4655
3L	6147762	6147829	-	4000
3L	6150633	6150700	-	5699
3L	6152587	6152667	-	4131
3L	6156897	6157087	-	4618
3L	6158349	6158404	-	5337
3L	6158497	6158555	-	5337
3L	6161204	6161259	+	4624
3L	6163686	6163813	+	4758
3L	6169928	6170116	-	3776
3L	6169943	6170116	-	3776
3L	6170805	6170876	-	3776
3L	6171170	6171227	-	3776
3L	6171293	6171347	-	3776
3L	6171922	6171981	-	3776
3L	6172101	6172155	-	3776
3L	6172295	6172356	-	3776
3L	6172671	6172731	-	3776
3L	6173057	6173110	-	3776
3L	6173311	6173376	-	3776
3L	6173537	6173759	-	3776
3L	6174446	6174497	+	3615
3L	6175655	6175719	+	3615
3L	6176436	6176500	+	3615
3L	6177057	6177121	+	3615
3L	6177297	6177356	+	3615
3L	6177743	6177802	+	3615
3L	6177919	6177975	+	3615
3L	6178208	6178264	+	3615
3L	6178426	6178481	+	3615
3L	6180116	6180180	-	5180
3L	6180795	6180848	-	5180
3L	6183871	6183930	-	5632
3L	6185310	6185380	+	5900
3L	6185631	6185703	+	5900
3L	6185645	6185703	+	5900
3L	6187973	6188033	-	4054
3L	6191125	6191182	+	6011
3L	6192710	6192775	-	3542
3L	6192895	6192964	-	3542
3L	6193544	6194047	+	5915
3L	6193623	6194044	+	5915
3L	6193623	6194047	+	5915
3L	6193848	6194044	+	5915
3L	6194151	6194217	+	5915
3L	6194890	6194972	+	5915
3L	6196086	6196142	+	5915
3L	6196314	6196382	+	5915
3L	6196555	6196615	+	5915
3L	6196712	6197036	+	5915
3L	6197113	6197382	+	5915
3L	6197558	6197613	+	5915
3L	6200639	6200731	+	5413
3L	6201323	6201375	+	5413
3L	6202444	6202500	+	5413
3L	6202672	6202725	+	5413
3L	6202898	6202958	+	5413
3L	6203055	6203109	+	5413
3L	6203186	6203250	+	5413
3L	6203426	6203486	+	5413
3L	6205629	6205692	-	3474
3L	6205908	6205976	-	3474
3L	6209169	6209235	-	3474
3L	6211137	6211197	-	3474
3L	6211669	6211725	-	3474
3L	6211955	6212020	-	3474
3L	6212302	6212363	-	3474
3L	6213016	6213070	-	3474
3L	6213924	6213989	-	3474
3L	6214263	6214328	-	3474
3L	6214743	6214801	-	3474
3L	6215012	6215094	-	3474
3L	6215720	6217102	-	3474
3L	6217250	6217593	-	3474
3L	6220678	6220739	+	4735
3L	6232201	6232263	-	4846
3L	6232773	6232836	-	3497
3L	6232991	6233299	-	3497
3L	6232991	6233336	-	3497
3L	6233722	6233776	-	5885
3L	6233945	6234004	-	5885
3L	6234702	6234761	-	4066
3L	6235119	6235190	-	4066
3L	6235573	6235627	-	4066
3L	6236189	6236241	-	4066
3L	6237084	6237140	-	4066
3L	6238026	6238308	-	4066
3L	6238481	6238535	-	4066
3L	6238782	6238894	-	4066
3L	6238782	6239272	-	4066
3L	6241146	6241205	-	5065
3L	6241573	6241634	-	5065
3L	6241932	6241987	-	5065
3L	6242697	6242752	-	5065
3L	6243141	6243209	-	5065
